"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m^2)
	"Connecticut"	"09"	"Dec, 1993"	"1993/12"	6861.82
	"Connecticut"	"09"	"Jan, 1994"	"1994/01"	7257.54
	"Connecticut"	"09"	"Feb, 1994"	"1994/02"	9988.85
	"Connecticut"	"09"	"Mar, 1994"	"1994/03"	13244.68
	"Connecticut"	"09"	"Apr, 1994"	"1994/04"	18420.65
	"Connecticut"	"09"	"May, 1994"	"1994/05"	21183.91
	"Connecticut"	"09"	"Jun, 1994"	"1994/06"	22481.46
	"Connecticut"	"09"	"Jul, 1994"	"1994/07"	21991.23
	"Connecticut"	"09"	"Aug, 1994"	"1994/08"	19256.78
	"Connecticut"	"09"	"Sep, 1994"	"1994/09"	16609.95
	"Connecticut"	"09"	"Oct, 1994"	"1994/10"	12861.67
	"Connecticut"	"09"	"Nov, 1994"	"1994/11"	8791.57
	"Connecticut"	"09"	"Dec, 1994"	"1994/12"	7329.73
	"Connecticut"	"09"	"Jan, 1995"	"1995/01"	6582.27
	"Connecticut"	"09"	"Feb, 1995"	"1995/02"	10189.83
	"Connecticut"	"09"	"Mar, 1995"	"1995/03"	13531.13
	"Connecticut"	"09"	"Apr, 1995"	"1995/04"	18150.46
	"Connecticut"	"09"	"May, 1995"	"1995/05"	19246.13
	"Connecticut"	"09"	"Jun, 1995"	"1995/06"	22192.72
	"Connecticut"	"09"	"Jul, 1995"	"1995/07"	21971.51
	"Connecticut"	"09"	"Aug, 1995"	"1995/08"	21834.32
	"Connecticut"	"09"	"Sep, 1995"	"1995/09"	16647.01
	"Connecticut"	"09"	"Oct, 1995"	"1995/10"	12413.70
	"Connecticut"	"09"	"Nov, 1995"	"1995/11"	7390.29
	"Connecticut"	"09"	"Dec, 1995"	"1995/12"	6800.23
	"Connecticut"	"09"	"Jan, 1996"	"1996/01"	6869.07
	"Connecticut"	"09"	"Feb, 1996"	"1996/02"	9340.31
	"Connecticut"	"09"	"Mar, 1996"	"1996/03"	14845.19
	"Connecticut"	"09"	"Apr, 1996"	"1996/04"	16479.33
	"Connecticut"	"09"	"May, 1996"	"1996/05"	20429.17
	"Connecticut"	"09"	"Jun, 1996"	"1996/06"	21780.52
	"Connecticut"	"09"	"Jul, 1996"	"1996/07"	21563.08
	"Connecticut"	"09"	"Aug, 1996"	"1996/08"	21561.78
	"Connecticut"	"09"	"Sep, 1996"	"1996/09"	14312.96
	"Connecticut"	"09"	"Oct, 1996"	"1996/10"	12244.18
	"Connecticut"	"09"	"Nov, 1996"	"1996/11"	7503.21
	"Connecticut"	"09"	"Dec, 1996"	"1996/12"	5513.70
	"Connecticut"	"09"	"Jan, 1997"	"1997/01"	7354.86
	"Connecticut"	"09"	"Feb, 1997"	"1997/02"	10672.58
	"Connecticut"	"09"	"Mar, 1997"	"1997/03"	13496.25
	"Connecticut"	"09"	"Apr, 1997"	"1997/04"	18145.50
	"Connecticut"	"09"	"May, 1997"	"1997/05"	21138.67
	"Connecticut"	"09"	"Jun, 1997"	"1997/06"	22931.85
	"Connecticut"	"09"	"Jul, 1997"	"1997/07"	23063.72
	"Connecticut"	"09"	"Aug, 1997"	"1997/08"	19286.73
	"Connecticut"	"09"	"Sep, 1997"	"1997/09"	15483.41
	"Connecticut"	"09"	"Oct, 1997"	"1997/10"	11898.73
	"Connecticut"	"09"	"Nov, 1997"	"1997/11"	7740.89
	"Connecticut"	"09"	"Dec, 1997"	"1997/12"	6733.15
	"Connecticut"	"09"	"Jan, 1998"	"1998/01"	6111.94
	"Connecticut"	"09"	"Feb, 1998"	"1998/02"	10171.11
	"Connecticut"	"09"	"Mar, 1998"	"1998/03"	13403.23
	"Connecticut"	"09"	"Apr, 1998"	"1998/04"	17308.68
	"Connecticut"	"09"	"May, 1998"	"1998/05"	21262.74
	"Connecticut"	"09"	"Jun, 1998"	"1998/06"	20741.78
	"Connecticut"	"09"	"Jul, 1998"	"1998/07"	23098.66
	"Connecticut"	"09"	"Aug, 1998"	"1998/08"	20173.07
	"Connecticut"	"09"	"Sep, 1998"	"1998/09"	17463.91
	"Connecticut"	"09"	"Oct, 1998"	"1998/10"	11885.81
	"Connecticut"	"09"	"Nov, 1998"	"1998/11"	8693.95
	"Connecticut"	"09"	"Dec, 1998"	"1998/12"	7200.28
	"Connecticut"	"09"	"Jan, 1999"	"1999/01"	6757.50
	"Connecticut"	"09"	"Feb, 1999"	"1999/02"	10330.71
	"Connecticut"	"09"	"Mar, 1999"	"1999/03"	14766.20
	"Connecticut"	"09"	"Apr, 1999"	"1999/04"	18456.45
	"Connecticut"	"09"	"May, 1999"	"1999/05"	22208.65
	"Connecticut"	"09"	"Jun, 1999"	"1999/06"	23810.25
	"Connecticut"	"09"	"Jul, 1999"	"1999/07"	23596.68
	"Connecticut"	"09"	"Aug, 1999"	"1999/08"	20449.37
	"Connecticut"	"09"	"Sep, 1999"	"1999/09"	15738.94
	"Connecticut"	"09"	"Oct, 1999"	"1999/10"	13288.48
	"Connecticut"	"09"	"Nov, 1999"	"1999/11"	8496.35
	"Connecticut"	"09"	"Dec, 1999"	"1999/12"	7132.18
	"Connecticut"	"09"	"Jan, 2000"	"2000/01"	7144.40
	"Connecticut"	"09"	"Feb, 2000"	"2000/02"	9911.21
	"Connecticut"	"09"	"Mar, 2000"	"2000/03"	15158.21
	"Connecticut"	"09"	"Apr, 2000"	"2000/04"	15183.08
	"Connecticut"	"09"	"May, 2000"	"2000/05"	20270.98
	"Connecticut"	"09"	"Jun, 2000"	"2000/06"	21001.16
	"Connecticut"	"09"	"Jul, 2000"	"2000/07"	21110.05
	"Connecticut"	"09"	"Aug, 2000"	"2000/08"	19691.00
	"Connecticut"	"09"	"Sep, 2000"	"2000/09"	16036.40
	"Connecticut"	"09"	"Oct, 2000"	"2000/10"	12891.34
	"Connecticut"	"09"	"Nov, 2000"	"2000/11"	8346.77
	"Connecticut"	"09"	"Dec, 2000"	"2000/12"	6935.08
	"Connecticut"	"09"	"Jan, 2001"	"2001/01"	7441.45
	"Connecticut"	"09"	"Feb, 2001"	"2001/02"	10066.04
	"Connecticut"	"09"	"Mar, 2001"	"2001/03"	12665.25
	"Connecticut"	"09"	"Apr, 2001"	"2001/04"	18638.49
	"Connecticut"	"09"	"May, 2001"	"2001/05"	21204.58
	"Connecticut"	"09"	"Jun, 2001"	"2001/06"	24272.56
	"Connecticut"	"09"	"Jul, 2001"	"2001/07"	23614.98
	"Connecticut"	"09"	"Aug, 2001"	"2001/08"	21235.94
	"Connecticut"	"09"	"Sep, 2001"	"2001/09"	17052.55
	"Connecticut"	"09"	"Oct, 2001"	"2001/10"	13574.73
	"Connecticut"	"09"	"Nov, 2001"	"2001/11"	8855.66
	"Connecticut"	"09"	"Dec, 2001"	"2001/12"	6834.81
	"Connecticut"	"09"	"Jan, 2002"	"2002/01"	7235.74
	"Connecticut"	"09"	"Feb, 2002"	"2002/02"	10358.86
	"Connecticut"	"09"	"Mar, 2002"	"2002/03"	13993.21
	"Connecticut"	"09"	"Apr, 2002"	"2002/04"	17321.69
	"Connecticut"	"09"	"May, 2002"	"2002/05"	21869.73
	"Connecticut"	"09"	"Jun, 2002"	"2002/06"	22996.42
	"Connecticut"	"09"	"Jul, 2002"	"2002/07"	24439.31
	"Connecticut"	"09"	"Aug, 2002"	"2002/08"	21327.29
	"Connecticut"	"09"	"Sep, 2002"	"2002/09"	16144.00
	"Connecticut"	"09"	"Oct, 2002"	"2002/10"	10920.79
	"Connecticut"	"09"	"Nov, 2002"	"2002/11"	7275.82
	"Connecticut"	"09"	"Dec, 2002"	"2002/12"	6910.07
	"Connecticut"	"09"	"Jan, 2003"	"2003/01"	7327.30
	"Connecticut"	"09"	"Feb, 2003"	"2003/02"	9490.01
	"Connecticut"	"09"	"Mar, 2003"	"2003/03"	15400.93
	"Connecticut"	"09"	"Apr, 2003"	"2003/04"	16893.00
	"Connecticut"	"09"	"May, 2003"	"2003/05"	18820.10
	"Connecticut"	"09"	"Jun, 2003"	"2003/06"	20321.64
	"Connecticut"	"09"	"Jul, 2003"	"2003/07"	23620.41
	"Connecticut"	"09"	"Aug, 2003"	"2003/08"	19684.44
	"Connecticut"	"09"	"Sep, 2003"	"2003/09"	15071.57
	"Connecticut"	"09"	"Oct, 2003"	"2003/10"	11708.32
	"Connecticut"	"09"	"Nov, 2003"	"2003/11"	8047.00
	"Connecticut"	"09"	"Dec, 2003"	"2003/12"	7003.51
	"Connecticut"	"09"	"Jan, 2004"	"2004/01"	6591.82
	"Connecticut"	"09"	"Feb, 2004"	"2004/02"	11661.21
	"Connecticut"	"09"	"Mar, 2004"	"2004/03"	13929.14
	"Connecticut"	"09"	"Apr, 2004"	"2004/04"	17440.76
	"Connecticut"	"09"	"May, 2004"	"2004/05"	22189.89
	"Connecticut"	"09"	"Jun, 2004"	"2004/06"	23438.64
	"Connecticut"	"09"	"Jul, 2004"	"2004/07"	20884.63
	"Connecticut"	"09"	"Aug, 2004"	"2004/08"	20024.85
	"Connecticut"	"09"	"Sep, 2004"	"2004/09"	16309.70
	"Connecticut"	"09"	"Oct, 2004"	"2004/10"	12175.51
	"Connecticut"	"09"	"Nov, 2004"	"2004/11"	7932.34
	"Connecticut"	"09"	"Dec, 2004"	"2004/12"	6842.52
	"Connecticut"	"09"	"Jan, 2005"	"2005/01"	7219.62
	"Connecticut"	"09"	"Feb, 2005"	"2005/02"	10158.23
	"Connecticut"	"09"	"Mar, 2005"	"2005/03"	14714.96
	"Connecticut"	"09"	"Apr, 2005"	"2005/04"	20099.47
	"Connecticut"	"09"	"May, 2005"	"2005/05"	19010.89
	"Connecticut"	"09"	"Jun, 2005"	"2005/06"	23525.31
	"Connecticut"	"09"	"Jul, 2005"	"2005/07"	22770.86
	"Connecticut"	"09"	"Aug, 2005"	"2005/08"	20594.70
	"Connecticut"	"09"	"Sep, 2005"	"2005/09"	18425.85
	"Connecticut"	"09"	"Oct, 2005"	"2005/10"	10304.26
	"Connecticut"	"09"	"Nov, 2005"	"2005/11"	8713.64
	"Connecticut"	"09"	"Dec, 2005"	"2005/12"	7233.23
	"Connecticut"	"09"	"Jan, 2006"	"2006/01"	6979.48
	"Connecticut"	"09"	"Feb, 2006"	"2006/02"	9905.56
	"Connecticut"	"09"	"Mar, 2006"	"2006/03"	15468.61
	"Connecticut"	"09"	"Apr, 2006"	"2006/04"	19126.00
	"Connecticut"	"09"	"May, 2006"	"2006/05"	19541.60
	"Connecticut"	"09"	"Jun, 2006"	"2006/06"	19570.59
	"Connecticut"	"09"	"Jul, 2006"	"2006/07"	23596.48
	"Connecticut"	"09"	"Aug, 2006"	"2006/08"	21017.27
	"Connecticut"	"09"	"Sep, 2006"	"2006/09"	16128.38
	"Connecticut"	"09"	"Oct, 2006"	"2006/10"	12644.39
	"Connecticut"	"09"	"Nov, 2006"	"2006/11"	8404.06
	"Connecticut"	"09"	"Dec, 2006"	"2006/12"	7039.12
	"Connecticut"	"09"	"Jan, 2007"	"2007/01"	6630.88
	"Connecticut"	"09"	"Feb, 2007"	"2007/02"	9898.65
	"Connecticut"	"09"	"Mar, 2007"	"2007/03"	15236.87
	"Connecticut"	"09"	"Apr, 2007"	"2007/04"	16088.15
	"Connecticut"	"09"	"May, 2007"	"2007/05"	23667.98
	"Connecticut"	"09"	"Jun, 2007"	"2007/06"	23264.05
	"Connecticut"	"09"	"Jul, 2007"	"2007/07"	23676.32
	"Connecticut"	"09"	"Aug, 2007"	"2007/08"	21132.07
	"Connecticut"	"09"	"Sep, 2007"	"2007/09"	18436.10
	"Connecticut"	"09"	"Oct, 2007"	"2007/10"	12233.35
	"Connecticut"	"09"	"Nov, 2007"	"2007/11"	8330.96
	"Connecticut"	"09"	"Dec, 2007"	"2007/12"	6437.39
	"Connecticut"	"09"	"Jan, 2008"	"2008/01"	7510.95
	"Connecticut"	"09"	"Feb, 2008"	"2008/02"	9246.35
	"Connecticut"	"09"	"Mar, 2008"	"2008/03"	14437.00
	"Connecticut"	"09"	"Apr, 2008"	"2008/04"	18716.54
	"Connecticut"	"09"	"May, 2008"	"2008/05"	22166.29
	"Connecticut"	"09"	"Jun, 2008"	"2008/06"	23727.35
	"Connecticut"	"09"	"Jul, 2008"	"2008/07"	23556.08
	"Connecticut"	"09"	"Aug, 2008"	"2008/08"	21706.70
	"Connecticut"	"09"	"Sep, 2008"	"2008/09"	17005.88
	"Connecticut"	"09"	"Oct, 2008"	"2008/10"	12814.10
	"Connecticut"	"09"	"Nov, 2008"	"2008/11"	7813.01
	"Connecticut"	"09"	"Dec, 2008"	"2008/12"	5945.98
	"Connecticut"	"09"	"Jan, 2009"	"2009/01"	7595.42
	"Connecticut"	"09"	"Feb, 2009"	"2009/02"	9996.56
	"Connecticut"	"09"	"Mar, 2009"	"2009/03"	15506.61
	"Connecticut"	"09"	"Apr, 2009"	"2009/04"	18566.29
	"Connecticut"	"09"	"May, 2009"	"2009/05"	19818.33
	"Connecticut"	"09"	"Jun, 2009"	"2009/06"	19006.22
	"Connecticut"	"09"	"Jul, 2009"	"2009/07"	22832.30
	"Connecticut"	"09"	"Aug, 2009"	"2009/08"	20511.40
	"Connecticut"	"09"	"Sep, 2009"	"2009/09"	16582.93
	"Connecticut"	"09"	"Oct, 2009"	"2009/10"	10551.00
	"Connecticut"	"09"	"Nov, 2009"	"2009/11"	8202.55
	"Connecticut"	"09"	"Dec, 2009"	"2009/12"	7342.14
	"Connecticut"	"09"	"Jan, 2010"	"2010/01"	7112.09
	"Connecticut"	"09"	"Feb, 2010"	"2010/02"	9412.00
	"Connecticut"	"09"	"Mar, 2010"	"2010/03"	14424.69
	"Connecticut"	"09"	"Apr, 2010"	"2010/04"	19463.50
	"Connecticut"	"09"	"May, 2010"	"2010/05"	23553.29
	"Connecticut"	"09"	"Jun, 2010"	"2010/06"	23220.64
	"Connecticut"	"09"	"Jul, 2010"	"2010/07"	23267.69
	"Connecticut"	"09"	"Aug, 2010"	"2010/08"	19784.85
	"Connecticut"	"09"	"Sep, 2010"	"2010/09"	17234.58
	"Connecticut"	"09"	"Oct, 2010"	"2010/10"	11910.25
	"Connecticut"	"09"	"Nov, 2010"	"2010/11"	8633.85
	"Connecticut"	"09"	"Dec, 2010"	"2010/12"	6907.35
	"Connecticut"	"09"	"Jan, 2011"	"2011/01"	7111.42
	"Connecticut"	"09"	"Feb, 2011"	"2011/02"	9828.61
	"Connecticut"	"09"	"Mar, 2011"	"2011/03"	14561.59
	"Connecticut"	"09"	"Apr, 2011"	"2011/04"	17664.82
	"Connecticut"	"09"	"May, 2011"	"2011/05"	20177.99
	"Connecticut"	"09"	"Jun, 2011"	"2011/06"	24151.58
	"Connecticut"	"09"	"Jul, 2011"	"2011/07"	24703.42
	"Connecticut"	"09"	"Aug, 2011"	"2011/08"	20778.76
	"Connecticut"	"09"	"Sep, 2011"	"2011/09"	15827.87
	"Connecticut"	"09"	"Oct, 2011"	"2011/10"	12111.28
	"Connecticut"	"09"	"Nov, 2011"	"2011/11"	9105.54
	"Connecticut"	"09"	"Dec, 2011"	"2011/12"	7364.17
"Total"	"Connecticut"	"09"			14895.93
	"Delaware"	"10"	"Jan, 1979"	"1979/01"	6808.67
	"Delaware"	"10"	"Feb, 1979"	"1979/02"	9692.83
	"Delaware"	"10"	"Mar, 1979"	"1979/03"	16115.52
	"Delaware"	"10"	"Apr, 1979"	"1979/04"	16525.96
	"Delaware"	"10"	"May, 1979"	"1979/05"	21399.96
	"Delaware"	"10"	"Jun, 1979"	"1979/06"	23929.84
	"Delaware"	"10"	"Jul, 1979"	"1979/07"	21333.10
	"Delaware"	"10"	"Aug, 1979"	"1979/08"	19770.57
	"Delaware"	"10"	"Sep, 1979"	"1979/09"	16145.17
	"Delaware"	"10"	"Oct, 1979"	"1979/10"	12648.04
	"Delaware"	"10"	"Nov, 1979"	"1979/11"	8812.00
	"Delaware"	"10"	"Dec, 1979"	"1979/12"	8185.44
	"Delaware"	"10"	"Jan, 1980"	"1980/01"	7315.17
	"Delaware"	"10"	"Feb, 1980"	"1980/02"	10845.09
	"Delaware"	"10"	"Mar, 1980"	"1980/03"	14369.36
	"Delaware"	"10"	"Apr, 1980"	"1980/04"	19684.66
	"Delaware"	"10"	"May, 1980"	"1980/05"	20977.48
	"Delaware"	"10"	"Jun, 1980"	"1980/06"	25180.97
	"Delaware"	"10"	"Jul, 1980"	"1980/07"	24930.98
	"Delaware"	"10"	"Aug, 1980"	"1980/08"	21556.16
	"Delaware"	"10"	"Sep, 1980"	"1980/09"	17512.22
	"Delaware"	"10"	"Oct, 1980"	"1980/10"	12117.63
	"Delaware"	"10"	"Nov, 1980"	"1980/11"	8899.85
	"Delaware"	"10"	"Dec, 1980"	"1980/12"	7514.39
	"Delaware"	"10"	"Jan, 1981"	"1981/01"	7844.35
	"Delaware"	"10"	"Feb, 1981"	"1981/02"	9865.82
	"Delaware"	"10"	"Mar, 1981"	"1981/03"	14351.67
	"Delaware"	"10"	"Apr, 1981"	"1981/04"	18552.28
	"Delaware"	"10"	"May, 1981"	"1981/05"	21531.14
	"Delaware"	"10"	"Jun, 1981"	"1981/06"	23768.01
	"Delaware"	"10"	"Jul, 1981"	"1981/07"	22012.77
	"Delaware"	"10"	"Aug, 1981"	"1981/08"	21446.29
	"Delaware"	"10"	"Sep, 1981"	"1981/09"	15677.53
	"Delaware"	"10"	"Oct, 1981"	"1981/10"	12898.61
	"Delaware"	"10"	"Nov, 1981"	"1981/11"	9278.69
	"Delaware"	"10"	"Dec, 1981"	"1981/12"	6460.41
	"Delaware"	"10"	"Jan, 1982"	"1982/01"	7979.22
	"Delaware"	"10"	"Feb, 1982"	"1982/02"	10103.92
	"Delaware"	"10"	"Mar, 1982"	"1982/03"	14819.79
	"Delaware"	"10"	"Apr, 1982"	"1982/04"	19935.79
	"Delaware"	"10"	"May, 1982"	"1982/05"	22407.61
	"Delaware"	"10"	"Jun, 1982"	"1982/06"	21370.77
	"Delaware"	"10"	"Jul, 1982"	"1982/07"	22123.37
	"Delaware"	"10"	"Aug, 1982"	"1982/08"	20601.94
	"Delaware"	"10"	"Sep, 1982"	"1982/09"	17691.00
	"Delaware"	"10"	"Oct, 1982"	"1982/10"	13696.56
	"Delaware"	"10"	"Nov, 1982"	"1982/11"	9287.61
	"Delaware"	"10"	"Dec, 1982"	"1982/12"	7492.32
	"Delaware"	"10"	"Jan, 1983"	"1983/01"	7658.97
	"Delaware"	"10"	"Feb, 1983"	"1983/02"	11066.75
	"Delaware"	"10"	"Mar, 1983"	"1983/03"	15127.50
	"Delaware"	"10"	"Apr, 1983"	"1983/04"	17185.90
	"Delaware"	"10"	"May, 1983"	"1983/05"	21566.59
	"Delaware"	"10"	"Jun, 1983"	"1983/06"	24368.76
	"Delaware"	"10"	"Jul, 1983"	"1983/07"	25219.13
	"Delaware"	"10"	"Aug, 1983"	"1983/08"	21122.90
	"Delaware"	"10"	"Sep, 1983"	"1983/09"	18077.05
	"Delaware"	"10"	"Oct, 1983"	"1983/10"	12936.18
	"Delaware"	"10"	"Nov, 1983"	"1983/11"	8250.58
	"Delaware"	"10"	"Dec, 1983"	"1983/12"	6931.77
	"Delaware"	"10"	"Jan, 1984"	"1984/01"	7752.14
	"Delaware"	"10"	"Feb, 1984"	"1984/02"	10459.27
	"Delaware"	"10"	"Mar, 1984"	"1984/03"	13678.11
	"Delaware"	"10"	"Apr, 1984"	"1984/04"	17702.26
	"Delaware"	"10"	"May, 1984"	"1984/05"	19693.90
	"Delaware"	"10"	"Jun, 1984"	"1984/06"	24645.67
	"Delaware"	"10"	"Jul, 1984"	"1984/07"	21550.40
	"Delaware"	"10"	"Aug, 1984"	"1984/08"	20805.71
	"Delaware"	"10"	"Sep, 1984"	"1984/09"	17235.97
	"Delaware"	"10"	"Oct, 1984"	"1984/10"	11536.74
	"Delaware"	"10"	"Nov, 1984"	"1984/11"	9480.12
	"Delaware"	"10"	"Dec, 1984"	"1984/12"	7672.66
	"Delaware"	"10"	"Jan, 1985"	"1985/01"	7522.24
	"Delaware"	"10"	"Feb, 1985"	"1985/02"	11075.80
	"Delaware"	"10"	"Mar, 1985"	"1985/03"	15560.84
	"Delaware"	"10"	"Apr, 1985"	"1985/04"	18933.34
	"Delaware"	"10"	"May, 1985"	"1985/05"	21272.77
	"Delaware"	"10"	"Jun, 1985"	"1985/06"	22920.00
	"Delaware"	"10"	"Jul, 1985"	"1985/07"	22015.06
	"Delaware"	"10"	"Aug, 1985"	"1985/08"	19779.96
	"Delaware"	"10"	"Sep, 1985"	"1985/09"	18007.32
	"Delaware"	"10"	"Oct, 1985"	"1985/10"	12019.21
	"Delaware"	"10"	"Nov, 1985"	"1985/11"	7451.88
	"Delaware"	"10"	"Dec, 1985"	"1985/12"	7866.02
	"Delaware"	"10"	"Jan, 1986"	"1986/01"	8581.42
	"Delaware"	"10"	"Feb, 1986"	"1986/02"	8800.24
	"Delaware"	"10"	"Mar, 1986"	"1986/03"	17290.31
	"Delaware"	"10"	"Apr, 1986"	"1986/04"	17010.38
	"Delaware"	"10"	"May, 1986"	"1986/05"	23740.78
	"Delaware"	"10"	"Jun, 1986"	"1986/06"	24599.14
	"Delaware"	"10"	"Jul, 1986"	"1986/07"	21665.90
	"Delaware"	"10"	"Aug, 1986"	"1986/08"	20198.87
	"Delaware"	"10"	"Sep, 1986"	"1986/09"	15695.14
	"Delaware"	"10"	"Oct, 1986"	"1986/10"	13065.66
	"Delaware"	"10"	"Nov, 1986"	"1986/11"	7855.08
	"Delaware"	"10"	"Dec, 1986"	"1986/12"	7558.50
	"Delaware"	"10"	"Jan, 1987"	"1987/01"	7665.53
	"Delaware"	"10"	"Feb, 1987"	"1987/02"	11978.15
	"Delaware"	"10"	"Mar, 1987"	"1987/03"	15308.44
	"Delaware"	"10"	"Apr, 1987"	"1987/04"	17548.13
	"Delaware"	"10"	"May, 1987"	"1987/05"	19865.43
	"Delaware"	"10"	"Jun, 1987"	"1987/06"	23836.40
	"Delaware"	"10"	"Jul, 1987"	"1987/07"	22681.34
	"Delaware"	"10"	"Aug, 1987"	"1987/08"	20630.23
	"Delaware"	"10"	"Sep, 1987"	"1987/09"	15615.39
	"Delaware"	"10"	"Oct, 1987"	"1987/10"	14065.77
	"Delaware"	"10"	"Nov, 1987"	"1987/11"	8434.54
	"Delaware"	"10"	"Dec, 1987"	"1987/12"	7280.96
	"Delaware"	"10"	"Jan, 1988"	"1988/01"	8135.01
	"Delaware"	"10"	"Feb, 1988"	"1988/02"	10734.18
	"Delaware"	"10"	"Mar, 1988"	"1988/03"	16486.12
	"Delaware"	"10"	"Apr, 1988"	"1988/04"	20266.93
	"Delaware"	"10"	"May, 1988"	"1988/05"	22201.34
	"Delaware"	"10"	"Jun, 1988"	"1988/06"	26377.28
	"Delaware"	"10"	"Jul, 1988"	"1988/07"	22941.46
	"Delaware"	"10"	"Aug, 1988"	"1988/08"	21249.05
	"Delaware"	"10"	"Sep, 1988"	"1988/09"	17521.06
	"Delaware"	"10"	"Oct, 1988"	"1988/10"	13371.63
	"Delaware"	"10"	"Nov, 1988"	"1988/11"	9414.77
	"Delaware"	"10"	"Dec, 1988"	"1988/12"	8161.81
	"Delaware"	"10"	"Jan, 1989"	"1989/01"	8119.13
	"Delaware"	"10"	"Feb, 1989"	"1989/02"	9285.86
	"Delaware"	"10"	"Mar, 1989"	"1989/03"	14656.88
	"Delaware"	"10"	"Apr, 1989"	"1989/04"	19936.40
	"Delaware"	"10"	"May, 1989"	"1989/05"	20443.65
	"Delaware"	"10"	"Jun, 1989"	"1989/06"	22610.89
	"Delaware"	"10"	"Jul, 1989"	"1989/07"	21561.58
	"Delaware"	"10"	"Aug, 1989"	"1989/08"	19664.71
	"Delaware"	"10"	"Sep, 1989"	"1989/09"	16843.09
	"Delaware"	"10"	"Oct, 1989"	"1989/10"	13280.97
	"Delaware"	"10"	"Nov, 1989"	"1989/11"	9468.64
	"Delaware"	"10"	"Dec, 1989"	"1989/12"	7696.09
	"Delaware"	"10"	"Jan, 1990"	"1990/01"	8150.07
	"Delaware"	"10"	"Feb, 1990"	"1990/02"	11021.00
	"Delaware"	"10"	"Mar, 1990"	"1990/03"	14681.69
	"Delaware"	"10"	"Apr, 1990"	"1990/04"	18240.41
	"Delaware"	"10"	"May, 1990"	"1990/05"	20914.32
	"Delaware"	"10"	"Jun, 1990"	"1990/06"	25204.36
	"Delaware"	"10"	"Jul, 1990"	"1990/07"	20899.40
	"Delaware"	"10"	"Aug, 1990"	"1990/08"	19868.53
	"Delaware"	"10"	"Sep, 1990"	"1990/09"	16932.80
	"Delaware"	"10"	"Oct, 1990"	"1990/10"	13777.37
	"Delaware"	"10"	"Nov, 1990"	"1990/11"	10356.21
	"Delaware"	"10"	"Dec, 1990"	"1990/12"	7506.06
	"Delaware"	"10"	"Jan, 1991"	"1991/01"	7769.32
	"Delaware"	"10"	"Feb, 1991"	"1991/02"	10199.48
	"Delaware"	"10"	"Mar, 1991"	"1991/03"	14122.31
	"Delaware"	"10"	"Apr, 1991"	"1991/04"	18711.60
	"Delaware"	"10"	"May, 1991"	"1991/05"	23118.84
	"Delaware"	"10"	"Jun, 1991"	"1991/06"	24553.44
	"Delaware"	"10"	"Jul, 1991"	"1991/07"	22466.61
	"Delaware"	"10"	"Aug, 1991"	"1991/08"	21795.54
	"Delaware"	"10"	"Sep, 1991"	"1991/09"	17057.85
	"Delaware"	"10"	"Oct, 1991"	"1991/10"	13888.74
	"Delaware"	"10"	"Nov, 1991"	"1991/11"	8662.49
	"Delaware"	"10"	"Dec, 1991"	"1991/12"	7737.21
	"Delaware"	"10"	"Jan, 1992"	"1992/01"	8358.68
	"Delaware"	"10"	"Feb, 1992"	"1992/02"	10108.00
	"Delaware"	"10"	"Mar, 1992"	"1992/03"	14798.08
	"Delaware"	"10"	"Apr, 1992"	"1992/04"	18698.86
	"Delaware"	"10"	"May, 1992"	"1992/05"	20911.54
	"Delaware"	"10"	"Jun, 1992"	"1992/06"	23346.14
	"Delaware"	"10"	"Jul, 1992"	"1992/07"	21596.36
	"Delaware"	"10"	"Aug, 1992"	"1992/08"	20863.62
	"Delaware"	"10"	"Sep, 1992"	"1992/09"	15581.82
	"Delaware"	"10"	"Oct, 1992"	"1992/10"	13035.89
	"Delaware"	"10"	"Nov, 1992"	"1992/11"	7958.45
	"Delaware"	"10"	"Dec, 1992"	"1992/12"	6557.09
	"Delaware"	"10"	"Jan, 1993"	"1993/01"	7563.19
	"Delaware"	"10"	"Feb, 1993"	"1993/02"	10574.21
	"Delaware"	"10"	"Mar, 1993"	"1993/03"	13023.47
	"Delaware"	"10"	"Apr, 1993"	"1993/04"	19229.54
	"Delaware"	"10"	"May, 1993"	"1993/05"	22194.55
	"Delaware"	"10"	"Jun, 1993"	"1993/06"	24893.33
	"Delaware"	"10"	"Jul, 1993"	"1993/07"	23312.36
	"Delaware"	"10"	"Aug, 1993"	"1993/08"	20252.49
	"Delaware"	"10"	"Sep, 1993"	"1993/09"	16427.69
	"Delaware"	"10"	"Oct, 1993"	"1993/10"	12955.15
	"Delaware"	"10"	"Nov, 1993"	"1993/11"	8586.48
	"Delaware"	"10"	"Dec, 1993"	"1993/12"	6782.96
	"Delaware"	"10"	"Jan, 1994"	"1994/01"	7276.56
	"Delaware"	"10"	"Feb, 1994"	"1994/02"	11137.49
	"Delaware"	"10"	"Mar, 1994"	"1994/03"	13385.38
	"Delaware"	"10"	"Apr, 1994"	"1994/04"	20558.52
	"Delaware"	"10"	"May, 1994"	"1994/05"	21521.30
	"Delaware"	"10"	"Jun, 1994"	"1994/06"	24039.77
	"Delaware"	"10"	"Jul, 1994"	"1994/07"	22341.41
	"Delaware"	"10"	"Aug, 1994"	"1994/08"	21298.77
